sample_id,Station,gene_id,taxonomy,length,mapped_counts,unmapped_counts,RPKM,RPKM_abund,assigned_tax
ERR538186,30,000001935960__435-753,Eukaryota;Sar;Stramenopiles;Ochrophyta,319,2,0,1328.8665698365892,0.0007599150774567,Other eukaryotic phytoplankton
ERR538186,30,000001940297__3-288,Eukaryota;Sar;Stramenopiles;Ochrophyta,286,3,0,2223.295991841986,0.0012713963795911,Other eukaryotic phytoplankton
ERR538186,30,000001989271__540-1215,Eukaryota;Sar;Stramenopiles;Ochrophyta,676,1,0,313.54174243925445,0.0001792994894295,Other eukaryotic phytoplankton
ERR538186,30,000001998079__c380-104,Eukaryota;Haptista;Haptophyta,277,13,0,9947.30986482371,0.0056883895780022,Haptophytes
ERR538186,30,000001999328__c186-1,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,186,4,0,4558.155223417978,0.0026065904269753,Synechococcus
ERR538186,30,000002188597__c1184-458,Eukaryota;Sar;Stramenopiles;Ochrophyta,727,1,0,291.5463794895956,0.0001667213959482,Other eukaryotic phytoplankton
ERR538186,30,000002229401__c640-1,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,640,1,0,331.1784654514625,0.0001893850857099,Synechococcus
ERR538186,30,000002232204__c1138-412,Eukaryota;Haptista;Haptophyta,727,1,0,291.5463794895956,0.0001667213959482,Haptophytes
ERR538186,30,000002261693__189-381,Eukaryota;Haptista;Haptophyta;Prymnesiophyceae;Isochrysidales;Noelaerhabdaceae;Emiliania,193,1,0,1098.208382844228,0.0006280127194526,Haptophytes
ERR538186,30,000002274667__96-837,Eukaryota;Sar;Stramenopiles;Ochrophyta,742,1,0,285.6525847559784,0.0001633510173239,Other eukaryotic phytoplankton
ERR538186,30,000002277277__c1544-803,Eukaryota;Sar;Stramenopiles;Ochrophyta,742,1,0,285.6525847559784,0.0001633510173239,Other eukaryotic phytoplankton
ERR538186,30,000002294272__c2081-1364,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,2,0,590.4017211390975,0.0003376224369202,Synechococcus
ERR538186,30,000002361214__5751-6426,Eukaryota;Viridiplantae;Chlorophyta,676,2,0,627.0834848785089,0.000358598978859,Chlorophytes
ERR538186,30,000002445022__408-1134,Eukaryota;Sar;Stramenopiles;Ochrophyta,727,2,0,583.0927589791912,0.0003334427918964,Other eukaryotic phytoplankton
ERR538186,30,000002531336__1221-1938,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,5,0,1476.0043028477437,0.0008440560923005,Synechococcus
ERR538186,30,000002566944__78-777,Eukaryota;Haptista;Haptophyta,700,3,0,908.3752195240114,0.00051945623509,Haptophytes
ERR538186,30,000003027284__c220-1,Bacteria;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus,220,9,0,8670.854368183745,0.0049584458804054,Prochlorococcus
ERR538186,30,000003084711__c1768-1186,Eukaryota;Haptista;Haptophyta,583,1,0,363.5578351439725,0.0002079012947759,Haptophytes
ERR538186,30,000003110754__c1100-377,Eukaryota;Haptista;Haptophyta,724,1,0,292.7544445979779,0.0001674122304618,Haptophytes
ERR538186,30,000003152600__1536-2277,Eukaryota;Sar;Stramenopiles;Ochrophyta;Chrysophyceae,742,1,0,285.6525847559784,0.0001633510173239,Other eukaryotic phytoplankton
ERR538186,30,000003161692__3-354,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,352,160,0,96342.82631315272,0.0550938431156158,Synechococcus
ERR538186,30,000003290974__c242-2,Eukaryota;Sar;Stramenopiles;Ochrophyta;Chrysophyceae,241,2,0,1758.9561650534108,0.0010058626958867,Other eukaryotic phytoplankton
ERR538186,30,000003371295__c904-184,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,721,1,0,293.9725629527545,0.000168108813945,Synechococcus
ERR538186,30,000003418478__420-591,Eukaryota;Sar;Stramenopiles;Ochrophyta,172,1,0,1232.291964470558,0.0007046886910136,Other eukaryotic phytoplankton
ERR538186,30,000003438464__c949-211,Eukaryota;Sar;Stramenopiles;Ochrophyta,739,1,0,286.8122028267064,0.0001640141472995,Other eukaryotic phytoplankton
ERR538186,30,000003541212__21-381,Eukaryota;Haptista;Haptophyta,361,3,0,1761.392392428831,0.0010072558575154,Haptophytes
ERR538186,30,000003547039__c3023-2306,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,34,0,10036.829259364657,0.0057395814276435,Synechococcus
ERR538186,30,000003584960__3-213,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,211,1,0,1004.5223596632036,0.0005744381746651,Synechococcus
ERR538186,30,000003673168__c794-119,Eukaryota;Viridiplantae;Chlorophyta,676,2,0,627.0834848785089,0.000358598978859,Chlorophytes
ERR538186,30,000003687590__417-1104,Eukaryota;Sar;Stramenopiles;Ochrophyta;Pelagophyceae,688,6,0,1848.437946705837,0.0010570330365205,Pelagophytes
ERR538186,30,000003795936__c1730-1034,Bacteria;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus,697,26,0,7906.470107765188,0.0045213311710376,Prochlorococcus
ERR538186,30,000003831278__30-726,Bacteria;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus,697,12,0,3649.140049737779,0.0020867682327865,Prochlorococcus
ERR538186,30,000003858743__c1193-476,Eukaryota;Haptista;Haptophyta,718,1,0,295.20086056954875,0.0001688112184601,Haptophytes
ERR538186,30,000003864084__c1420-745,Eukaryota;Sar;Stramenopiles;Ochrophyta,676,3,0,940.6252273177632,0.0005378984682885,Other eukaryotic phytoplankton
ERR538186,30,000004055657__c855-537,Eukaryota;Sar;Stramenopiles;Ochrophyta,319,1,0,664.4332849182946,0.0003799575387283,Other eukaryotic phytoplankton
ERR538186,30,000004208735__168-891,Eukaryota;Haptista;Haptophyta,724,1,0,292.7544445979779,0.0001674122304618,Haptophytes
ERR538186,30,000004210393__1458-2009,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,552,16,0,6143.600518519884,0.0035132305754885,Synechococcus
ERR538186,30,000004244989__c1666-1522,Eukaryota;Haptista;Haptophyta,145,1,0,1461.7532268202483,0.0008359065852024,Haptophytes
ERR538186,30,000004304137__c4248-3522,Eukaryota;Sar;Stramenopiles;Ochrophyta;Dictyochophyceae,727,4,0,1166.1855179583824,0.0006668855837928,Other eukaryotic phytoplankton
ERR538186,30,000004312981__c18570-17850,Eukaryota;Sar;Stramenopiles;Ochrophyta,721,6,0,1763.8353777165269,0.00100865288367,Other eukaryotic phytoplankton
ERR538186,30,000004329367__2238-2814,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,577,18,0,6612.089986136652,0.0037811372398238,Synechococcus
ERR538186,30,000004331577__c1028-308,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,721,8,0,2351.780503622036,0.0013448705115601,Synechococcus
ERR538186,30,000004357407__c309-1,Eukaryota;Haptista;Haptophyta,309,1,0,685.9359802230938,0.000392253899205,Haptophytes
ERR538186,30,000004480229__c1345-652,Bacteria;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus,694,5,0,1527.0476793151008,0.0008732453519766,Prochlorococcus
ERR538186,30,000004661120__c2418-2058,Eukaryota;Haptista;Haptophyta,361,1,0,587.1307974762769,0.0003357519525051,Haptophytes
ERR538186,30,000004745282__c875-155,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,721,3,0,881.9176888582634,0.000504326441835,Synechococcus
ERR538186,30,000004753214__c1023-282,Eukaryota;Sar;Stramenopiles;Ochrophyta,742,2,0,571.3051695119568,0.0003267020346478,Other eukaryotic phytoplankton
ERR538186,30,000004872040__1416-2133,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,2,0,590.4017211390975,0.0003376224369202,Synechococcus
ERR538186,30,000004901254__c942-216,Eukaryota;Sar;Stramenopiles;Ochrophyta,727,1,0,291.5463794895956,0.0001667213959482,Other eukaryotic phytoplankton
ERR538186,30,000004997451__456-1173,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,6,0,1771.2051634172924,0.0010128673107606,Synechococcus
ERR538186,30,000005067918__669-1395,Eukaryota;Sar;Stramenopiles;Ochrophyta,727,2,0,583.0927589791912,0.0003334427918964,Other eukaryotic phytoplankton
ERR538186,30,000005120187__771-1494,Eukaryota;Haptista;Haptophyta,724,1,0,292.7544445979779,0.0001674122304618,Haptophytes
ERR538186,30,000005166359__c3692-2996,Bacteria;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus,697,1,0,304.0950041448149,0.0001738973527322,Prochlorococcus
ERR538186,30,000005288287__c1076-380,Bacteria;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus,697,4,0,1216.3800165792595,0.0006955894109288,Prochlorococcus
ERR538186,30,000005426284__c1256-575,Eukaryota;Sar;Stramenopiles;Ochrophyta,682,2,0,621.5666213751789,0.000355444149133,Other eukaryotic phytoplankton
ERR538186,30,000005450109__3078-3801,Eukaryota;Haptista;Haptophyta,724,1,0,292.7544445979779,0.0001674122304618,Haptophytes
ERR538186,30,000005624832__438-1167,Eukaryota;Sar;Stramenopiles;Ochrophyta,730,1,0,290.348243683474,0.0001660362395265,Other eukaryotic phytoplankton
ERR538186,30,000005687853__c455-1,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,455,11,0,5124.167905007244,0.0029302659415338,Synechococcus
ERR538186,30,000005945604__c905-188,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,28,0,8265.624095947365,0.0047267141168829,Synechococcus
ERR538186,30,000006228142__3-519,Eukaryota;Sar;Stramenopiles;Ochrophyta,517,4,0,1639.8778946919613,0.0009377675423934,Other eukaryotic phytoplankton
ERR538186,30,000006235570__c3035-2309,Eukaryota;Sar;Stramenopiles;Ochrophyta;Dictyochophyceae,727,3,0,874.6391384687868,0.0005001641878446,Other eukaryotic phytoplankton
ERR538186,30,000006290496__33-729,Bacteria;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus,697,1,0,304.0950041448149,0.0001738973527322,Prochlorococcus
ERR538186,30,000006389154__c8145-7428,Eukaryota;Haptista;Haptophyta,718,2,0,590.4017211390975,0.0003376224369202,Haptophytes
ERR538186,30,000006397795__c760-19,Eukaryota;Sar;Stramenopiles;Ochrophyta,742,2,0,571.3051695119568,0.0003267020346478,Other eukaryotic phytoplankton
ERR538186,30,000006404636__c3177-2826,Eukaryota;Sar;Stramenopiles;Ochrophyta,352,3,0,1806.4279933716136,0.0010330095584177,Other eukaryotic phytoplankton
ERR538186,30,000006448768__c1130-404,Eukaryota;Haptista;Haptophyta,727,1,0,291.5463794895956,0.0001667213959482,Haptophytes
ERR538186,30,000006532420__c1152-429,Eukaryota;Haptista;Haptophyta,724,1,0,292.7544445979779,0.0001674122304618,Haptophytes
ERR538186,30,000006708225__c2528-1811,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,27,0,7970.423235377816,0.0045579028984228,Synechococcus
ERR538186,30,000006739483__840-1557,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,5,0,1476.0043028477437,0.0008440560923005,Synechococcus
ERR538186,30,000006841538__1692-2433,Eukaryota;Sar;Stramenopiles;Ochrophyta,742,1,0,285.6525847559784,0.0001633510173239,Other eukaryotic phytoplankton
ERR538186,30,000006896473__14739-15480,Eukaryota;Sar;Stramenopiles;Ochrophyta;Chrysophyceae,742,3,0,856.9577542679352,0.0004900530519717,Other eukaryotic phytoplankton
ERR538186,30,000006962952__747-900,Eukaryota;Haptista;Haptophyta,154,1,0,1376.326090187896,0.0007870549016516,Haptophytes
ERR538186,30,000007006434__1968-2685,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,43,0,12693.637004490596,0.0072588823937844,Synechococcus
ERR538186,30,000007170736__4221-4953,Eukaryota;Sar;Stramenopiles;Ochrophyta,733,11,0,3180.759067910363,0.0018189236062727,Other eukaryotic phytoplankton
ERR538186,30,000007434325__27-744,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,45,0,13284.038725629693,0.0075965048307046,Synechococcus
ERR538186,30,000007482744__69-786,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,70,0,20664.06023986841,0.0118167852922072,Synechococcus
ERR538186,30,000007573770__c1182-507,Eukaryota;Viridiplantae;Chlorophyta,676,1,0,313.54174243925445,0.0001792994894295,Chlorophytes
ERR538186,30,000007723624__c1777-1045,Eukaryota;Sar;Stramenopiles;Ochrophyta,733,3,0,867.4797457937353,0.000496070074438,Other eukaryotic phytoplankton
ERR538186,30,000008053554__c6873-6231,Eukaryota;Haptista;Haptophyta,643,4,0,1318.5332372562114,0.0007540059399959,Haptophytes
ERR538186,30,000008116191__c1774-1051,Eukaryota;Haptista;Haptophyta,724,1,0,292.7544445979779,0.0001674122304618,Haptophytes
ERR538186,30,000008132238__c1008-285,Eukaryota;Haptista;Haptophyta,724,4,0,1171.0177783919116,0.0006696489218472,Haptophytes
ERR538186,30,000008626222__c1115-398,Eukaryota;Haptista;Haptophyta,718,2,0,590.4017211390975,0.0003376224369202,Haptophytes
ERR538186,30,000008749695__276-993,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,49,0,14464.842167907887,0.0082717497045451,Synechococcus
ERR538186,30,000009092162__588-1314,Eukaryota;Haptista;Haptophyta,727,1,0,291.5463794895956,0.0001667213959482,Haptophytes
ERR538186,30,000009120669__c168-1,Eukaryota;Haptista;Haptophyta,168,1,0,1261.6322493389048,0.0007214669931806,Haptophytes
ERR538186,30,000009325248__3438-3929,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,492,6,0,2584.8075352309265,0.0014781274982238,Synechococcus
ERR538186,30,000009404887__354-1038,Bacteria;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus,685,1,0,309.42221589625694,0.0001769437297143,Prochlorococcus
ERR538186,30,000010269898__c814-94,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,721,6,0,1763.8353777165269,0.00100865288367,Synechococcus
ERR538186,30,000010296281__c6771-6048,Eukaryota;Haptista;Haptophyta,724,1,0,292.7544445979779,0.0001674122304618,Haptophytes
ERR538186,30,000010540740__c561-1,Eukaryota;Sar;Stramenopiles;Ochrophyta;Pelagophyceae,561,2,0,755.630010299237,0.0004321085734558,Pelagophytes
ERR538186,30,000010613219__c16154-15479,Eukaryota;Viridiplantae;Chlorophyta,676,1,0,313.54174243925445,0.0001792994894295,Chlorophytes
ERR538186,30,000010645430__c1614-1425,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,190,6,0,6693.291091229557,0.0038275722585585,Synechococcus
ERR538186,30,000010839983__1761-2490,Eukaryota;Haptista;Haptophyta,730,2,0,580.696487366948,0.000332072479053,Haptophytes
ERR538186,30,000010937165__2580-3297,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,77,0,22730.46626385525,0.012998463821428,Synechococcus
ERR538186,30,000011584523__c1307-590,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,25,0,7380.021514238719,0.0042202804615026,Synechococcus
ERR538186,30,110663.SAMN02597268.GCA_000515235_02619__138-855,Bacteria;Cyanobacteria;;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus_sp._CC9616,718,27,0,7970.423235377816,0.0045579028984228,Synechococcus
ERR538186,30,167548.SAMN02769558.EU98_0938__93-789,Bacteria;Cyanobacteria;;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococcus_marinus,697,1,0,304.0950041448149,0.0001738973527322,Prochlorococcus
ERR538186,30,190047.SAMN02769549.PROCH_1972__93-789,Bacteria;Cyanobacteria;;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococcus_marinus,697,4,0,1216.3800165792595,0.0006955894109288,Prochlorococcus
ERR538186,30,2507311288__102-819,Bacteria;Cyanobacteria;unclassified;Synechococcales;Synechococcaceae;Synechococcus_sp_KORDI-49,718,25,0,7380.021514238719,0.0042202804615026,Synechococcus
ERR538186,30,2517174990__138-855,Bacteria;Cyanobacteria;unclassified;Synechococcales;Synechococcaceae;Synechococcus_sp_CC9616,718,31,0,9151.22667765601,0.0052331477722632,Synechococcus
ERR538186,30,2608231345__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_marinus,697,4,0,1216.3800165792595,0.0006955894109288,Prochlorococcus
ERR538186,30,2653703159__114-834,Bacteria;Cyanobacteria;unclassified;Synechococcales;Synechococcaceae;unclassified,721,7,0,2057.8079406692814,0.001176761697615,Synechococcus
ERR538186,30,2655602650__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_scB245a_519O21,697,1,0,304.0950041448149,0.0001738973527322,Prochlorococcus
ERR538186,30,2667735111__102-798,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-402-L09,697,1,0,304.0950041448149,0.0001738973527322,Prochlorococcus
ERR538186,30,2667833955__138-834,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-347-G20,697,1,0,304.0950041448149,0.0001738973527322,Prochlorococcus
ERR538186,30,2688544524__102-819,Bacteria;Cyanobacteria;unclassified;Synechococcales;Synechococcaceae;Synechococcus_sp_WH_8103,718,17,0,5018.414629682328,0.0028697907138217,Synechococcus
ERR538186,30,2717161049__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-679-P16,697,4,0,1216.3800165792595,0.0006955894109288,Prochlorococcus
ERR538186,30,2717255388__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-388-E21,697,1,0,304.0950041448149,0.0001738973527322,Prochlorococcus
ERR538186,30,2717260497__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-388-I18,697,2,0,608.1900082896298,0.0003477947054644,Prochlorococcus
ERR538186,30,2717379199__75-771,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-455-G08,697,1,0,304.0950041448149,0.0001738973527322,Prochlorococcus
ERR538186,30,2717398370__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-670-J16,697,7,0,2128.6650290137045,0.0012172814691255,Prochlorococcus
ERR538186,30,2717401054__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-670-L08,697,4,0,1216.3800165792595,0.0006955894109288,Prochlorococcus
ERR538186,30,2717402201__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-670-L16,697,2,0,608.1900082896298,0.0003477947054644,Prochlorococcus
ERR538186,30,2717413373__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-673-K21,697,6,0,1824.5700248688893,0.0010433841163932,Prochlorococcus
ERR538186,30,2717415775__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-673-L23,697,15,0,4561.425062172224,0.0026084602909832,Prochlorococcus
ERR538186,30,2717418752__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-673-O02,697,4,0,1216.3800165792595,0.0006955894109288,Prochlorococcus
ERR538186,30,2717419984__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-673-O13,697,1,0,304.0950041448149,0.0001738973527322,Prochlorococcus
ERR538186,30,2717421203__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-676-J23,697,4,0,1216.3800165792595,0.0006955894109288,Prochlorococcus
ERR538186,30,2717424978__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-676-O21,697,4,0,1216.3800165792595,0.0006955894109288,Prochlorococcus
ERR538186,30,2717425791__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-676-P03,697,1,0,304.0950041448149,0.0001738973527322,Prochlorococcus
ERR538186,30,2717428000__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-676-P23,697,6,0,1824.5700248688893,0.0010433841163932,Prochlorococcus
ERR538186,30,2717433357__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-679-M10,697,1,0,304.0950041448149,0.0001738973527322,Prochlorococcus
ERR538186,30,2717433801__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-679-M23,697,5,0,1520.4750207240745,0.000869486763661,Prochlorococcus
ERR538186,30,2717439132__36-732,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-679-O20,697,1,0,304.0950041448149,0.0001738973527322,Prochlorococcus
ERR538186,30,2717529737__102-819,Bacteria;Cyanobacteria;unclassified;Synechococcales;Synechococcaceae;Synechococcus_sp_AG-670-B23,718,1,0,295.20086056954875,0.0001688112184601,Synechococcus
ERR538186,30,2717532828__138-855,Bacteria;Cyanobacteria;unclassified;Synechococcales;Synechococcaceae;Synechococcus_sp_AG-670-D07,718,10,0,2952.0086056954874,0.001688112184601,Synechococcus
ERR538186,30,2717578636__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-321-P21,697,7,0,2128.6650290137045,0.0012172814691255,Prochlorococcus
ERR538186,30,2717630693__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-321-D23,697,6,0,1824.5700248688893,0.0010433841163932,Prochlorococcus
ERR538186,30,2717632630__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-321-E21,697,2,0,608.1900082896298,0.0003477947054644,Prochlorococcus
ERR538186,30,2717636599__75-771,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-331-M18,697,1,0,304.0950041448149,0.0001738973527322,Prochlorococcus
ERR538186,30,2717641191__63-759,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-335-D04,697,1,0,304.0950041448149,0.0001738973527322,Prochlorococcus
ERR538186,30,2717641994__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-335-E22,697,5,0,1520.4750207240745,0.000869486763661,Prochlorococcus
ERR538186,30,2717644112__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-335-J19,697,10,0,3040.950041448149,0.0017389735273221,Prochlorococcus
ERR538186,30,2717645425__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-335-O19,697,5,0,1520.4750207240745,0.000869486763661,Prochlorococcus
ERR538186,30,2717652734__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-388-A04,697,1,0,304.0950041448149,0.0001738973527322,Prochlorococcus
ERR538186,30,2717653117__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-388-B05,697,2,0,608.1900082896298,0.0003477947054644,Prochlorococcus
ERR538186,30,2717658095__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-388-J02,697,4,0,1216.3800165792595,0.0006955894109288,Prochlorococcus
ERR538186,30,2717727492__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-442-D10,697,5,0,1520.4750207240745,0.000869486763661,Prochlorococcus
ERR538186,30,2717734730__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-459-A09,697,2,0,608.1900082896298,0.0003477947054644,Prochlorococcus
ERR538186,30,2717746920__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-459-O03,697,10,0,3040.950041448149,0.0017389735273221,Prochlorococcus
ERR538186,30,2717748639__75-771,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-459-P07,697,1,0,304.0950041448149,0.0001738973527322,Prochlorococcus
ERR538186,30,2717760044__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-679-N20,697,2,0,608.1900082896298,0.0003477947054644,Prochlorococcus
ERR538186,30,2780755938__102-819,Bacteria;Cyanobacteria;unclassified;Synechococcales;Synechococcaceae;Cyanobium_sp_MED843,718,17,0,5018.414629682328,0.0028697907138217,Synechococcus
ERR538186,30,2792983275__102-819,Bacteria;Cyanobacteria;unclassified;Synechococcales;Synechococcaceae;Synechococcus_sp_MED650,718,2,0,590.4017211390975,0.0003376224369202,Synechococcus
ERR538186,30,2887287612__102-819,Bacteria;Cyanobacteria;unclassified;Synechococcales;Synechococcaceae;uncultured_Synechococcus_sp,718,9,0,2656.8077451259387,0.0015193009661409,Synechococcus
ERR538186,30,2889372501__102-819,Bacteria;Cyanobacteria;unclassified;Synechococcales;Synechococcaceae;uncultured_Synechococcus_sp,718,17,0,5018.414629682328,0.0028697907138217,Synechococcus
ERR538186,30,2889373638__102-819,Bacteria;Cyanobacteria;unclassified;Synechococcales;Synechococcaceae;uncultured_Synechococcus_sp,718,23,0,6789.61979309962,0.0038826580245823,Synechococcus
ERR538186,30,29410.SAMEA3233744.SynWH8103_00332__102-819,Bacteria;Cyanobacteria;;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus_sp._WH_8103,718,28,0,8265.624095947365,0.0047267141168829,Synechococcus
ERR538186,30,316278.SAMEA3138265.SynRCC307_2195__114-834,Bacteria;Cyanobacteria;;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus_sp._RCC307,721,10,0,2939.725629527545,0.0016810881394501,Synechococcus
ERR538186,30,585423.SAMN02202184.KR49_10485__102-819,Bacteria;Cyanobacteria;;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus_sp._KORDI-49,718,19,0,5608.816350821426,0.0032074131507419,Synechococcus
ERR538186,30,59919.SAMEA3138209.PMM0228__93-789,Bacteria;Cyanobacteria;;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococcus_marinus,697,3,0,912.2850124344448,0.0005216920581966,Prochlorococcus
ERR538186,30,59931.SAMN02436160.WH7805_07406__93-810,Bacteria;Cyanobacteria;;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus_sp._WH_7805,718,2,0,590.4017211390975,0.0003376224369202,Synechococcus
ERR538186,30,637444406__102-819,Bacteria;Cyanobacteria;unclassified;Synechococcales;Synechococcaceae;Synechococcus_sp_WH_8102,718,20,0,5904.017211390975,0.003376224369202,Synechococcus
ERR538186,30,637449222__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_marinus,697,3,0,912.2850124344448,0.0005216920581966,Prochlorococcus
