sample_id,Station,gene_id,taxonomy,length,mapped_counts,unmapped_counts,RPKM,RPKM_abund,assigned_tax
ERR538178,30,000004581193__c1328-611,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,6,0,44927.66645700423,0.0194394813470904,
ERR538178,30,000004653166__1938-2271,Eukaryota;Sar;Alveolata;Dinophyceae,334,1,0,16096.838580902711,0.0069648441153747,Dinoflagellates
ERR538178,30,000005811815__c267-129,Eukaryota;Haptista;Haptophyta,139,2,0,77357.46886361878,0.0334713371875561,Haptophytes
ERR538178,30,000005811815__c855-663,Eukaryota;Haptista;Haptophyta;Prymnesiophyceae;Isochrysidales;Noelaerhabdaceae;Emiliania,193,1,0,27856.70510891972,0.0120531499198712,Haptophytes
ERR538178,30,000008116191__c1774-1051,Eukaryota;Haptista;Haptophyta,724,1,0,7425.889621576664,0.0032130634454905,Haptophytes
ERR538178,30,000009875059__c1038-321,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,12,0,89855.33291400845,0.0388789626941808,
ERR538178,30,2789938512__96-819,Bacteria;Cyanobacteria;unclassified;Chroococcales;Entophysalidaceae;Chlorogloea_sp_CCALA_695,724,1,0,7425.889621576664,0.0032130634454905,
ERR538178,30,2889372501__102-819,Bacteria;Cyanobacteria;unclassified;Synechococcales;Synechococcaceae;uncultured_Synechococcus_sp,718,1,0,7487.944409500704,0.0032399135578484,
ERR538178,30,637444406__102-819,Bacteria;Cyanobacteria;unclassified;Synechococcales;Synechococcaceae;Synechococcus_sp_WH_8102,718,1,0,7487.944409500704,0.0032399135578484,
ERR538178,30,637688475__102-798,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_marinus,697,1,0,7713.549621264714,0.0033375293178409,
ERR538178,30,CAMNT_0030682447__c926-197,"Eukaryota;Haptophyta;Isochrysidales;Noelaerhabdaceae;Emiliania;Emiliania_huxleyi,_Strain_374",729,2,0,14749.91518798767,0.0063820519465984,Haptophytes
ERR538178,30,CAMNT_0030737565__231-960,"Eukaryota;Haptophyta;Isochrysidales;Noelaerhabdaceae;Emiliania;Emiliania_huxleyi,_Strain_379",729,1,0,7374.957593993835,0.0031910259732992,Haptophytes
ERR538178,30,CAMNT_0032219643__c2685-1956,"Eukaryota;Haptophyta;Isochrysidales;Isochrysidaceae;Isochrysis_sp,_Strain_CCMP1244",729,3,0,22124.872781981503,0.0095730779198977,Haptophytes
ERR538178,30,CK_Syn_A15-24_00370_III_IIIa_3c__102-819,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus_sp.,718,1,0,7487.944409500704,0.0032399135578484,
ERR538178,30,CK_Syn_KORDI-49_03100_WPC1_WPC1_3aA__102-819,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus_sp.,718,1,0,7487.944409500704,0.0032399135578484,
ERR538178,30,CK_Syn_MEDNS5_00360_VI_VIa_3c__93-810,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus_sp.,718,5,0,37439.72204750352,0.016199567789242,
ERR538178,30,CK_Syn_MINOS11_02365_5.3_5.3_3dB__99-819,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus_sp.,721,1,0,7456.787914038149,0.0032264326415189,
ERR538178,30,CK_Syn_RCC307_02195_5.3_5.3_3eA__99-819,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus_sp.,721,1,0,7456.787914038149,0.0032264326415189,
ERR538178,30,DCAR_017787__3-210,Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;eudicotyledons;Gunneridae;Pentapetalae;asterids;campanulids;Apiales;Apiineae;Apiaceae;Apioideae;Scandiceae;Daucinae;Daucus;Daucus_carota,208,2,0,51695.61621174524,0.0223678647551456,Other eukaryotic phytoplankton
ERR538178,30,Emihu1__438165__222-951,"Eukaryota;Haptista;Haptophyta;Prymnesiophyceae;Isochrysidales;Noelaerhabdaceae;Emiliania;Emiliania_huxleyi,CCMP1516_v1.0",732,2,0,14689.464715905751,0.0063558959959976,Haptophytes
ERR538178,30,JCVI_READ_153522__15-378,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,364,1,0,14770.17606049864,0.0063908185014701,
ERR538178,30,JCVI_READ_1756847__c1024-871,Bacteria;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus,154,1,0,34911.32523390588,0.015105571003475,
ERR538178,30,JCVI_READ_2163979__c988-271,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,4,0,29951.77763800281,0.0129596542313936,
ERR538178,30,JCVI_READ_250566__c1008-291,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,1,0,7487.944409500704,0.0032399135578484,
ERR538178,30,JCVI_READ_571757__c772-169,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,604,2,0,17802.463860998363,0.0077028408428316,
ERR538178,30,JCVI_READ_579321__c915-210,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,706,2,0,15230.436504310212,0.0065899658202128,
ERR538178,30,MATOU.v2.101638232__c320-65,Eukaryota;Sar;Stramenopiles;Ochrophyta;Pelagophyceae;Pelagomonadales,256,1,0,21001.344086021505,0.0090869450567779,Pelagophytes
ERR538178,30,MATOU.v2.103052484__3-256,Eukaryota;Sar;Alveolata;Dinophyceae;Thoracosphaerales;Thoracosphaeraceae,254,1,0,21166.709000084666,0.0091584958052565,Dinoflagellates
ERR538178,30,MATOU.v2.104314766__c303-48,Eukaryota,256,1,0,21001.344086021505,0.0090869450567779,Other eukaryotic phytoplankton
ERR538178,30,MATOU.v2.104463460__c673-400,Eukaryota;Sar;Alveolata;Dinophyceae,274,1,0,19621.69374460404,0.0084899924618071,Dinoflagellates
ERR538178,30,MATOU.v2.122829366__c465-21,Eukaryota;Viridiplantae;Chlorophyta;Mamiellophyceae,445,1,0,12081.672103419112,0.0052275459203037,Chlorophytes
ERR538178,30,MATOU.v2.1239417__3-252,Eukaryota;Haptista;Haptophyta,250,1,0,21505.37634408602,0.0093050317381406,Haptophytes
ERR538178,30,MATOU.v2.12665597__3-231,Eukaryota;Haptista;Haptophyta,229,1,0,23477.485091796967,0.0101583315918565,Haptophytes
ERR538178,30,MATOU.v2.126907509__c1220-515,Eukaryota;Sar;Alveolata;Dinophyceae;Suessiales;Symbiodiniaceae,706,1,0,7615.218252155107,0.0032949829101064,Dinoflagellates
ERR538178,30,MATOU.v2.128219734__c1053-711,Eukaryota;Sar;Alveolata;Dinophyceae;Suessiales;Symbiodiniaceae;Symbiodinium,343,2,0,31348.945107997115,0.013564186207202,Dinoflagellates
ERR538178,30,MATOU.v2.129984975__c1084-556,Eukaryota;Sar;Alveolata;Dinophyceae,529,1,0,10163.221334634223,0.0043974630142441,Dinoflagellates
ERR538178,30,MATOU.v2.144794008__348-1053,Eukaryota;Sar;Alveolata;Dinophyceae;Suessiales;Symbiodiniaceae,706,1,0,7615.218252155107,0.0032949829101064,Dinoflagellates
ERR538178,30,MATOU.v2.148039240__c784-79,Eukaryota;Sar;Alveolata;Dinophyceae;Suessiales;Symbiodiniaceae,706,1,0,7615.218252155107,0.0032949829101064,Dinoflagellates
ERR538178,30,MATOU.v2.149848959__c750-69,Eukaryota;Sar;Alveolata;Dinophyceae,682,3,0,23649.607416516887,0.0102328061636443,Dinoflagellates
ERR538178,30,MATOU.v2.15003762__c331-1,Eukaryota;Sar;Alveolata;Dinophyceae;dinoflagellate_with_green_alga-derived_plastids,331,1,0,16242.731377708476,0.0070279695907406,Dinoflagellates
ERR538178,30,MATOU.v2.150332843__c867-162,Eukaryota;Sar;Alveolata;Dinophyceae,706,1,0,7615.218252155107,0.0032949829101064,Dinoflagellates
ERR538178,30,MATOU.v2.18951263__c199-109,Eukaryota;Haptista;Haptophyta,91,1,0,59080.704241994565,0.0255632740058807,Haptophytes
ERR538178,30,MATOU.v2.21055263__c789-81,Eukaryota;Sar;Alveolata;Dinophyceae,709,1,0,7582.995890016227,0.0032810408103457,Dinoflagellates
ERR538178,30,MATOU.v2.22475196__c879-156,Eukaryota;Sar;Stramenopiles;Ochrophyta;Dictyochophyceae,724,1,0,7425.889621576664,0.0032130634454905,Other eukaryotic phytoplankton
ERR538178,30,MATOU.v2.23515392__c235-79,Eukaryota;Sar;Alveolata;Dinophyceae;dinoflagellate_with_green_alga-derived_plastids,157,1,0,34244.22984727073,0.0148169295193321,Dinoflagellates
ERR538178,30,MATOU.v2.27447698__3-138,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae,136,1,0,39531.94180898165,0.0171048377539349,
ERR538178,30,MATOU.v2.27809328__c403-133,Eukaryota;Sar;Alveolata;Dinophyceae;Peridiniales;Thoracosphaeraceae;Scrippsiella;Scrippsiella,271,1,0,19838.90806650002,0.0085839776182108,Dinoflagellates
ERR538178,30,MATOU.v2.28444996__c249-1,Eukaryota;Haptista;Haptophyta;Prymnesiophyceae;Isochrysidales;Noelaerhabdaceae,249,1,0,21591.74331735544,0.0093424013435146,Haptophytes
ERR538178,30,MATOU.v2.28670323__312-1032,Eukaryota;Sar;Stramenopiles;Ochrophyta;Pinguiophyceae,721,1,0,7456.787914038149,0.0032264326415189,Other eukaryotic phytoplankton
ERR538178,30,MATOU.v2.2868288__354-1062,Eukaryota;Sar;Alveolata;Dinophyceae,709,2,0,15165.991780032457,0.0065620816206915,Dinoflagellates
ERR538178,30,MATOU.v2.28730044__87-747,Eukaryota;Viridiplantae;Chlorophyta;prasinophytes,661,1,0,8133.652172498495,0.0035193009599624,Chlorophytes
ERR538178,30,MATOU.v2.3028671__c847-223,Eukaryota;Sar;Alveolata;Dinophyceae;Gonyaulacales,625,1,0,8602.150537634408,0.0037220126952562,Dinoflagellates
ERR538178,30,MATOU.v2.30650983__3-618,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,616,2,0,17455.66261695294,0.0075527855017375,
ERR538178,30,MATOU.v2.30657274__c888-171,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,1,0,7487.944409500704,0.0032399135578484,
ERR538178,30,MATOU.v2.35151775__c869-137,Eukaryota;Haptista;Haptophyta;Prymnesiophyceae;Prymnesiales,733,4,0,29338.84903695228,0.012694449847395,Haptophytes
ERR538178,30,MATOU.v2.35938628__477-1056,Eukaryota;Sar;Alveolata;Dinophyceae,580,1,0,9269.558769002597,0.0040107895423019,Dinoflagellates
ERR538178,30,MATOU.v2.37707399__3-243,Eukaryota;Haptista;Haptophyta,241,2,0,44616.96336947307,0.0193050450998767,Haptophytes
ERR538178,30,MATOU.v2.3942833__18-726,Eukaryota;Sar;Alveolata;Dinophyceae,709,1,0,7582.995890016227,0.0032810408103457,Dinoflagellates
ERR538178,30,MATOU.v2.39537541__3-555,Eukaryota;Sar;Alveolata;Dinophyceae;Gonyaulacales,553,1,0,9722.141204378851,0.0042066147098284,Dinoflagellates
ERR538178,30,MATOU.v2.39868932__6-197,Eukaryota;Sar;Alveolata;Dinophyceae,192,4,0,112007.16845878137,0.0484637069694823,Dinoflagellates
ERR538178,30,MATOU.v2.40039513__c1087-595,Eukaryota;Sar;Stramenopiles;Ochrophyta;Pelagophyceae,493,1,0,10905.363257650111,0.0047185759321199,Pelagophytes
ERR538178,30,MATOU.v2.40166823__135-810,Eukaryota;Viridiplantae;Chlorophyta;prasinophytes,676,1,0,7953.171724883884,0.0034412099623301,Chlorophytes
ERR538178,30,MATOU.v2.40548141__c506-2,Eukaryota;Viridiplantae;Chlorophyta;prasinophytes,505,2,0,21292.451825827746,0.0092129027110303,Chlorophytes
ERR538178,30,MATOU.v2.41705954__c743-347,Eukaryota;Sar;Alveolata;Dinophyceae,397,1,0,13542.428428265755,0.0058595917746477,Dinoflagellates
ERR538178,30,MATOU.v2.43578783__c807-102,Eukaryota;Sar;Alveolata;Dinophyceae,706,1,0,7615.218252155107,0.0032949829101064,Dinoflagellates
ERR538178,30,MATOU.v2.4392195__c874-169,Eukaryota;Sar;Alveolata;Dinophyceae,706,2,0,15230.436504310212,0.0065899658202128,Dinoflagellates
ERR538178,30,MATOU.v2.4392195__c874-169,Eukaryota;Sar;Alveolata;Dinophyceae;Gonyaulacales;Gonyaulacaceae,706,2,0,15230.436504310212,0.0065899658202128,Dinoflagellates
ERR538178,30,MATOU.v2.45758387__c370-4,Eukaryota;Haptista;Haptophyta;Prymnesiophyceae;Isochrysidales;Noelaerhabdaceae,367,1,0,14649.438926489116,0.0063385774782974,Haptophytes
ERR538178,30,MATOU.v2.45758387__c553-301,Eukaryota;Haptista;Haptophyta;Prymnesiophyceae;Isochrysidales;Noelaerhabdaceae,253,1,0,21250.371881507926,0.0091946953934195,Haptophytes
ERR538178,30,MATOU.v2.46388167__c345-1,Eukaryota;Viridiplantae;Chlorophyta,345,1,0,15583.606046439148,0.006742776621841,Chlorophytes
ERR538178,30,MATOU.v2.51503085__225-948,Eukaryota;Haptista;Haptophyta;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis,724,1,0,7425.889621576664,0.0032130634454905,Haptophytes
ERR538178,30,MATOU.v2.55283196__c463-1,Eukaryota;Sar;Alveolata;Dinophyceae;Peridiniales;Peridiniaceae,463,1,0,11611.974267865022,0.0050243151933804,Dinoflagellates
ERR538178,30,MATOU.v2.55327417__276-693,Eukaryota;Sar;Alveolata;Dinophyceae,418,1,0,12862.067191439008,0.0055652103697013,Dinoflagellates
ERR538178,30,MATOU.v2.56801419__3-356,Eukaryota;Sar;Alveolata;Dinophyceae;Gonyaulacales,354,1,0,15187.412672377131,0.0065713500975569,Dinoflagellates
ERR538178,30,MATOU.v2.56839546__3-189,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta,187,1,0,28750.503133804843,0.0124398820028617,Diatoms
ERR538178,30,MATOU.v2.58924523__c968-389,Eukaryota;Haptista;Haptophyta;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis,580,2,0,18539.11753800519,0.0080215790846039,Haptophytes
ERR538178,30,MATOU.v2.61069667__3-513,Eukaryota;Haptista;Haptophyta,511,1,0,10521.221303368897,0.0045523638640609,Haptophytes
ERR538178,30,MATOU.v2.69018587__c455-248,Eukaryota;Sar;Alveolata;Dinophyceae;dinoflagellate_with_green_alga-derived_plastids,208,2,0,51695.61621174524,0.0223678647551456,Dinoflagellates
ERR538178,30,MATOU.v2.69036767__c740-62,Eukaryota;Sar;Alveolata;Dinophyceae;dinoflagellate_with_green_alga-derived_plastids,679,1,0,7918.032527277622,0.0034260057946025,Dinoflagellates
ERR538178,30,MATOU.v2.70458318__c859-169,Eukaryota;Viridiplantae;Chlorophyta;prasinophytes,691,1,0,7780.526897281484,0.0033665093119177,Chlorophytes
ERR538178,30,MATOU.v2.70845095__195-497,Eukaryota;Sar;Alveolata;Dinophyceae,303,1,0,17743.709854856454,0.0076774189258585,Dinoflagellates
ERR538178,30,MATOU.v2.71245879__c330-90,Eukaryota;Haptista;Haptophyta;Prymnesiophyceae;Isochrysidales;Noelaerhabdaceae,241,1,0,22308.481684736536,0.0096525225499383,Haptophytes
ERR538178,30,MATOU.v2.72216948__90-474,Eukaryota;Sar;Alveolata;Dinophyceae,385,1,0,13964.53009356235,0.00604222840139,Dinoflagellates
ERR538178,30,MATOU.v2.74519788__486-1104,Eukaryota;Sar;Alveolata;Dinophyceae,619,1,0,8685.53164139177,0.0037580903627385,Dinoflagellates
ERR538178,30,MATOU.v2.76362935__c1179-474,Eukaryota;Sar;Alveolata;Dinophyceae;Gonyaulacales,706,1,0,7615.218252155107,0.0032949829101064,Dinoflagellates
ERR538178,30,MATOU.v2.76856736__c1326-885,Eukaryota;Haptista;Haptophyta,442,1,0,12163.674402763589,0.0052630270012107,Haptophytes
ERR538178,30,MATOU.v2.77359406__c904-181,Eukaryota;Haptista;Haptophyta;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis,724,1,0,7425.889621576664,0.0032130634454905,Haptophytes
ERR538178,30,MATOU.v2.80079110__111-420,Eukaryota;Sar;Alveolata;Dinophyceae,310,1,0,17343.04543877905,0.0075040578533391,Dinoflagellates
ERR538178,30,MATOU.v2.83318858__3-516,Eukaryota;Sar;Alveolata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Lepidodinium;Lepidodinium,514,4,0,41839.253587716,0.0181031745878221,Dinoflagellates
ERR538178,30,MATOU.v2.86294462__3-261,Eukaryota;Sar;Alveolata;Dinophyceae,259,1,0,20758.085274214307,0.008981690866931,Dinoflagellates
ERR538178,30,MATOU.v2.86705769__c243-45,Eukaryota;Sar;Alveolata;Dinophyceae,199,1,0,27016.80445236937,0.0116897383644982,Dinoflagellates
ERR538178,30,MATOU.v2.88196699__c846-150,Eukaryota;Sar;Alveolata;Dinophyceae;dinoflagellate_with_green_alga-derived_plastids,697,1,0,7713.549621264714,0.0033375293178409,Dinoflagellates
ERR538178,30,MATOU.v2.88259798__c799-148,Eukaryota;Sar;Alveolata;Dinophyceae;dinoflagellate_with_green_alga-derived_plastids,652,2,0,16491.853024605844,0.0071357605353838,Dinoflagellates
ERR538178,30,MATOU.v2.89666829__111-489,Eukaryota;Sar;Alveolata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Lepidodinium,379,2,0,28371.20889721111,0.0122757674645654,Dinoflagellates
ERR538178,30,MATOU.v2.91822580__303-999,Eukaryota;Sar;Alveolata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Lepidodinium,697,1,0,7713.549621264714,0.0033375293178409,Dinoflagellates
ERR538178,30,MATOU.v2.93055206__c946-223,Eukaryota;Haptista;Haptophyta;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis,724,1,0,7425.889621576664,0.0032130634454905,Haptophytes
ERR538178,30,MATOU.v2.93737076__c682-28,Eukaryota;Sar;Alveolata;Dinophyceae,655,2,0,16416.317819912994,0.0071030776627027,Dinoflagellates
ERR538178,30,MATOU.v2.94023612__453-1176,Eukaryota;Sar;Alveolata;Dinophyceae;dinoflagellate_with_green_alga-derived_plastids,724,1,0,7425.889621576664,0.0032130634454905,Dinoflagellates
ERR538178,30,OM-RGC.v2.010049696__99-819,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,721,2,0,14913.575828076298,0.0064528652830378,
ERR538178,30,OM-RGC.v2.019715172__141-588,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,448,3,0,36002.30414746544,0.0155776200973336,
ERR538178,30,OM-RGC.v2.030868354__102-408,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,307,1,0,17512.52145283878,0.0075773874089092,
ERR538178,30,TARA_IOS_50_MAG_00042_000000000089__483-1200,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,1,0,7487.944409500704,0.0032399135578484,
ERR538178,30,TARA_MED_95_MAG_00146_000000000024__c16313-15584,Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Richelia;Richelia_intracellularis,730,1,0,7364.854912358226,0.0031866547048426,
ERR538178,30,TARA_MED_95_MAG_00348_000000000099__c6213-5493,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,721,1,0,7456.787914038149,0.0032264326415189,
ERR538178,30,TARA_MED_95_MAG_00462_000000001034.1.4__264-954,Eukaryota;Viridiplantae;Chlorophyta;prasinophyte_incertae_sedis;Pycnococcaceae;Pycnococcus,691,2,0,15561.053794562968,0.0067330186238354,Chlorophytes
ERR538178,30,TARA_PSE_93_MAG_00121_000000000713.51.1__216-906,Eukaryota;Viridiplantae;Chlorophyta;prasinophyte_incertae_sedis;Pycnococcaceae;Pycnococcus,691,1,0,7780.526897281484,0.0033665093119177,Chlorophytes
ERR538178,30,TARA_PSW_86_MAG_00096_000000000077__3627-4344,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,1,0,7487.944409500704,0.0032399135578484,
ERR538190,7,000000046609__3-618,Bacteria;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus,616,2,0,15684.798293493946,0.0081351769418189,
ERR538190,7,000000482196__999-1728,Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Richelia,730,1,0,6617.69571835087,0.0034323760247674,
ERR538190,7,000000766189__c8837-8120,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta,718,2,0,13456.59575040706,0.0069794832815605,Diatoms
ERR538190,7,000001301123__10008-10725,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta,718,3,0,20184.89362561059,0.0104692249223408,Diatoms
ERR538190,7,000001998079__c380-104,Eukaryota;Haptista;Haptophyta,277,1,0,17440.13673067197,0.0090456119064268,Haptophytes
ERR538190,7,000003027284__c220-1,Bacteria;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus,220,4,0,87834.87044356609,0.0455569908741861,
ERR538190,7,000003301218__120-816,Bacteria;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus,697,1,0,6931.01560171612,0.0035948845022671,
ERR538190,7,000003795936__c1730-1034,Bacteria;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus,697,8,0,55448.12481372896,0.0287590760181375,
ERR538190,7,000003831278__30-726,Bacteria;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus,697,3,0,20793.04680514836,0.0107846535068015,
ERR538190,7,000003992394__2682-3399,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,1,0,6728.297875203531,0.0034897416407802,
ERR538190,7,000004480229__c1345-652,Bacteria;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus,694,1,0,6960.976764259561,0.0036104243488187,
ERR538190,7,000004653166__1938-2271,Eukaryota;Sar;Alveolata;Dinophyceae,334,2,0,28927.65194249183,0.015003799389702,Dinoflagellates
ERR538190,7,000004789121__693-1410,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta,718,9,0,60554.68087683178,0.0314076747670224,Diatoms
ERR538190,7,000005288287__c1076-380,Bacteria;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus,697,2,0,13862.03120343224,0.0071897690045343,
ERR538190,7,000005624832__438-1167,Eukaryota;Sar;Stramenopiles;Ochrophyta,730,1,0,6617.69571835087,0.0034323760247674,Other eukaryotic phytoplankton
ERR538190,7,000006290496__33-729,Bacteria;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus,697,1,0,6931.01560171612,0.0035948845022671,
ERR538190,7,000007098617__c1103-377,Eukaryota;Haptista;Haptophyta,727,2,0,13290.007907554706,0.0068930797746361,Haptophytes
ERR538190,7,000007606667__174-831,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta,658,2,0,14683.640955611354,0.0076159103285113,Diatoms
ERR538190,7,000007723624__c1777-1045,Eukaryota;Sar;Stramenopiles;Ochrophyta,733,1,0,6590.611015547252,0.0034183281010644,Other eukaryotic phytoplankton
ERR538190,7,000008043842__777-1081,Bacteria;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus,305,2,0,31678.149996040236,0.0164303901513458,
ERR538190,7,000009404887__354-1038,Bacteria;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus,685,1,0,7052.434853133044,0.003657860581139,
ERR538190,7,000010613219__c16154-15479,Eukaryota;Viridiplantae;Chlorophyta,676,2,0,14292.65643312466,0.0074131198168054,Chlorophytes
ERR538190,7,000011909649__c993-276,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,2,0,13456.59575040706,0.0069794832815605,
ERR538190,7,190047.SAMN02769549.PROCH_1972__93-789,Bacteria;Cyanobacteria;;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococcus_marinus,697,1,0,6931.01560171612,0.0035948845022671,
ERR538190,7,2717255388__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-388-E21,697,1,0,6931.01560171612,0.0035948845022671,
ERR538190,7,2717398370__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-670-J16,697,2,0,13862.03120343224,0.0071897690045343,
ERR538190,7,2717401054__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-670-L08,697,5,0,34655.0780085806,0.0179744225113359,
ERR538190,7,2717413373__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-673-K21,697,3,0,20793.04680514836,0.0107846535068015,
ERR538190,7,2717415775__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-673-L23,697,1,0,6931.01560171612,0.0035948845022671,
ERR538190,7,2717418752__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-673-O02,697,1,0,6931.01560171612,0.0035948845022671,
ERR538190,7,2717421203__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-676-J23,697,3,0,20793.04680514836,0.0107846535068015,
ERR538190,7,2717424978__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-676-O21,697,1,0,6931.01560171612,0.0035948845022671,
ERR538190,7,2717425791__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-676-P03,697,2,0,13862.03120343224,0.0071897690045343,
ERR538190,7,2717428000__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-676-P23,697,2,0,13862.03120343224,0.0071897690045343,
ERR538190,7,2717433357__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-679-M10,697,1,0,6931.01560171612,0.0035948845022671,
ERR538190,7,2717433801__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-679-M23,697,1,0,6931.01560171612,0.0035948845022671,
ERR538190,7,2717439132__36-732,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-679-O20,697,1,0,6931.01560171612,0.0035948845022671,
ERR538190,7,2717439257__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-686-L16,697,1,0,6931.01560171612,0.0035948845022671,
ERR538190,7,2717571101__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-311-M23,697,1,0,6931.01560171612,0.0035948845022671,
ERR538190,7,2717578636__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-321-P21,697,6,0,41586.09361029672,0.0215693070136031,
ERR538190,7,2717630693__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-321-D23,697,1,0,6931.01560171612,0.0035948845022671,
ERR538190,7,2717639020__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-335-B08,697,1,0,6931.01560171612,0.0035948845022671,
ERR538190,7,2717641191__63-759,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-335-D04,697,5,0,34655.0780085806,0.0179744225113359,
