gene_id	length	mapped_counts	unmapped_counts	RPKM	RPKM_abund
MATOU.v2.58130858__510-714	205	0	0	0.0	0.0
MATOU.v2.58130858__447-603	157	0	0	0.0	0.0
MATOU.v2.58130858__528-891	364	0	0	0.0	0.0
MATOU.v2.58130858__183-480	298	0	0	0.0	0.0
MATOU.v2.58134275__c1579-883	697	0	0	0.0	0.0
MATOU.v2.58135010__c796-76	721	0	0	0.0	0.0
MATOU.v2.58135011__c1119-393	727	0	0	0.0	0.0
MATOU.v2.58136116__c697-16	682	0	0	0.0	0.0
MATOU.v2.58136117__c356-1	356	1	0	841.7706814638728	0.0005191501385723823
MATOU.v2.58136118__c281-1	281	0	0	0.0	0.0
MATOU.v2.58139187__603-1335	733	0	0	0.0	0.0
MATOU.v2.58139188__603-1335	733	0	0	0.0	0.0
MATOU.v2.58141044__111-600	490	0	0	0.0	0.0
MATOU.v2.58141044__519-834	316	0	0	0.0	0.0
MATOU.v2.58143943__348-1053	706	0	0	0.0	0.0
MATOU.v2.58154025__315-1011	697	0	0	0.0	0.0
MATOU.v2.58159483__c762-351	412	0	0	0.0	0.0
MATOU.v2.58159483__c363-102	262	0	0	0.0	0.0
MATOU.v2.58159666__c1123-400	724	0	0	0.0	0.0
MATOU.v2.58159667__c1038-315	724	0	0	0.0	0.0
MATOU.v2.58160008__c1042-580	463	0	0	0.0	0.0
MATOU.v2.58160009__c862-574	289	0	0	0.0	0.0
MATOU.v2.58162760__c1182-459	724	0	0	0.0	0.0
MATOU.v2.58164350__3-231	229	0	0	0.0	0.0
MATOU.v2.58169239__c539-92	448	0	0	0.0	0.0
MATOU.v2.58172697__c632-170	463	0	0	0.0	0.0
MATOU.v2.58182563__231-957	727	0	0	0.0	0.0
MATOU.v2.58186284__147-642	496	0	0	0.0	0.0
MATOU.v2.58192865__672-861	190	0	0	0.0	0.0
MATOU.v2.58192865__111-729	619	0	0	0.0	0.0
MATOU.v2.58196988__540-1056	517	0	0	0.0	0.0
MATOU.v2.58196988__318-561	244	0	0	0.0	0.0
MATOU.v2.58196989__540-1056	517	0	0	0.0	0.0
MATOU.v2.58196989__318-561	244	0	0	0.0	0.0
MATOU.v2.58211062__321-642	322	0	0	0.0	0.0
MATOU.v2.58211062__111-378	268	0	0	0.0	0.0
MATOU.v2.58211062__636-945	310	0	0	0.0	0.0
MATOU.v2.58211754__c760-109	652	0	0	0.0	0.0
MATOU.v2.58216403__c580-316	265	0	0	0.0	0.0
MATOU.v2.58216403__c928-514	415	0	0	0.0	0.0
MATOU.v2.58220790__c399-1	399	0	0	0.0	0.0
MATOU.v2.58220790__c708-372	337	0	0	0.0	0.0
MATOU.v2.58220932__c379-1	379	0	0	0.0	0.0
MATOU.v2.58228060__c1079-356	724	0	0	0.0	0.0
MATOU.v2.58228068__c192-6	187	0	0	0.0	0.0
MATOU.v2.58229008__3-299	297	0	0	0.0	0.0
MATOU.v2.58244116__243-480	238	0	0	0.0	0.0
MATOU.v2.58244116__450-999	550	0	0	0.0	0.0
MATOU.v2.58244785__3-291	289	0	0	0.0	0.0
MATOU.v2.58263983__c862-343	520	0	0	0.0	0.0
MATOU.v2.58263983__c355-73	283	0	0	0.0	0.0
MATOU.v2.58292351__3-510	508	0	0	0.0	0.0
MATOU.v2.58293763__6-603	598	0	0	0.0	0.0
MATOU.v2.58296604__c337-1	337	0	0	0.0	0.0
MATOU.v2.58305225__3-192	190	0	0	0.0	0.0
MATOU.v2.58343579__117-834	718	0	0	0.0	0.0
MATOU.v2.58343580__147-864	718	0	0	0.0	0.0
MATOU.v2.58343581__147-864	718	0	0	0.0	0.0
MATOU.v2.58378664__c703-196	508	0	0	0.0	0.0
MATOU.v2.58378664__c199-1	199	0	0	0.0	0.0
MATOU.v2.58398997__357-602	246	0	0	0.0	0.0
MATOU.v2.58398997__3-387	385	0	0	0.0	0.0
MATOU.v2.58405992__c605-1	605	0	0	0.0	0.0
MATOU.v2.58457204__c863-152	712	0	0	0.0	0.0
MATOU.v2.58473318__c321-117	205	0	0	0.0	0.0
MATOU.v2.58479168__c289-166	124	0	0	0.0	0.0
MATOU.v2.58504242__c876-525	352	0	0	0.0	0.0
MATOU.v2.58504242__c585-126	460	0	0	0.0	0.0
MATOU.v2.58518548__3-351	349	0	0	0.0	0.0
MATOU.v2.58525047__3-285	283	0	0	0.0	0.0
MATOU.v2.58533144__c480-72	409	0	0	0.0	0.0
MATOU.v2.58556490__138-321	184	0	0	0.0	0.0
MATOU.v2.58556490__3-213	211	0	0	0.0	0.0
MATOU.v2.58561416__201-372	172	0	0	0.0	0.0
MATOU.v2.58561416__3-213	211	0	0	0.0	0.0
MATOU.v2.58580092__3-309	307	0	0	0.0	0.0
MATOU.v2.58601853__3-345	343	0	0	0.0	0.0
MATOU.v2.58612155__c262-1	262	0	0	0.0	0.0
MATOU.v2.58628478__c221-2	220	0	0	0.0	0.0
MATOU.v2.58722715__435-597	163	0	0	0.0	0.0
MATOU.v2.58722715__147-810	664	0	0	0.0	0.0
MATOU.v2.58723723__c875-152	724	0	0	0.0	0.0
MATOU.v2.58724007__435-1125	691	0	0	0.0	0.0
MATOU.v2.58725751__3-590	588	0	0	0.0	0.0
MATOU.v2.58726504__279-975	697	0	0	0.0	0.0
MATOU.v2.58730724__c371-188	184	0	0	0.0	0.0
MATOU.v2.58730724__c263-29	235	0	0	0.0	0.0
MATOU.v2.58730725__c731-443	289	0	0	0.0	0.0
MATOU.v2.58730726__c1367-647	721	0	0	0.0	0.0
MATOU.v2.58730883__c550-1	550	0	0	0.0	0.0
MATOU.v2.58730883__c703-481	223	0	0	0.0	0.0
MATOU.v2.58733403__c524-41	484	0	0	0.0	0.0
MATOU.v2.58733403__c644-455	190	0	0	0.0	0.0
MATOU.v2.58735161__c878-173	706	0	0	0.0	0.0
MATOU.v2.58737084__267-999	733	0	0	0.0	0.0
MATOU.v2.58742641__864-1587	724	0	0	0.0	0.0
MATOU.v2.58744672__78-804	727	0	0	0.0	0.0
MATOU.v2.58745208__c841-184	658	0	0	0.0	0.0
MATOU.v2.58761297__246-771	526	0	0	0.0	0.0
MATOU.v2.58769882__351-732	382	0	0	0.0	0.0
MATOU.v2.58771177__306-1005	700	0	0	0.0	0.0
MATOU.v2.58771356__3-477	475	0	0	0.0	0.0
MATOU.v2.58772780__228-939	712	0	0	0.0	0.0
MATOU.v2.58783727__3-606	604	0	0	0.0	0.0
MATOU.v2.58811015__c627-288	340	0	0	0.0	0.0
MATOU.v2.58811015__c300-96	205	0	0	0.0	0.0
MATOU.v2.58821931__195-771	577	0	0	0.0	0.0
MATOU.v2.58821931__63-249	187	0	0	0.0	0.0
MATOU.v2.58850049__3-129	127	0	0	0.0	0.0
MATOU.v2.58856297__213-909	697	0	0	0.0	0.0
MATOU.v2.58856519__330-921	592	0	0	0.0	0.0
MATOU.v2.58856519__795-1002	208	0	0	0.0	0.0
MATOU.v2.58856520__150-870	721	0	0	0.0	0.0
MATOU.v2.58856521__615-825	211	0	0	0.0	0.0
MATOU.v2.58856521__150-744	595	0	0	0.0	0.0
MATOU.v2.58859643__c773-131	643	0	0	0.0	0.0
MATOU.v2.58861177__342-965	624	0	0	0.0	0.0
MATOU.v2.58863863__93-789	697	0	0	0.0	0.0
MATOU.v2.58864569__c782-59	724	0	0	0.0	0.0
MATOU.v2.58867283__3-456	454	0	0	0.0	0.0
MATOU.v2.58868159__c694-1	694	0	0	0.0	0.0
MATOU.v2.58869889__c869-152	718	0	0	0.0	0.0
MATOU.v2.58874806__c883-175	709	0	0	0.0	0.0
MATOU.v2.58874807__c1027-304	724	0	0	0.0	0.0
MATOU.v2.58875588__339-1068	730	0	0	0.0	0.0
MATOU.v2.58875589__339-1068	730	0	0	0.0	0.0
MATOU.v2.58877495__534-1266	733	0	0	0.0	0.0
MATOU.v2.58877496__534-1266	733	0	0	0.0	0.0
MATOU.v2.58880162__c585-1	585	0	0	0.0	0.0
MATOU.v2.58882979__c937-208	730	0	0	0.0	0.0
MATOU.v2.58885095__3-636	634	0	0	0.0	0.0
MATOU.v2.58887719__c1032-303	730	0	0	0.0	0.0
MATOU.v2.58889268__225-948	724	0	0	0.0	0.0
MATOU.v2.58889356__c862-163	700	0	0	0.0	0.0
MATOU.v2.58890691__210-951	742	0	0	0.0	0.0
MATOU.v2.58891499__c511-1	511	0	0	0.0	0.0
MATOU.v2.58891986__282-978	697	0	0	0.0	0.0
MATOU.v2.58896194__c554-1	554	0	0	0.0	0.0
MATOU.v2.58903461__c219-1	219	0	0	0.0	0.0
MATOU.v2.58903843__c449-299	151	0	0	0.0	0.0
MATOU.v2.58909593__6-582	577	1	0	519.3593805912284	0.0003203075378366865
MATOU.v2.58911821__3-681	679	0	0	0.0	0.0
MATOU.v2.58918242__267-984	718	0	0	0.0	0.0
MATOU.v2.58920042__c1612-943	670	0	0	0.0	0.0
MATOU.v2.58922024__c574-115	460	0	0	0.0	0.0
MATOU.v2.58924523__c968-389	580	0	0	0.0	0.0
MATOU.v2.58924523__c473-212	262	0	0	0.0	0.0
MATOU.v2.58925810__c1089-390	700	0	0	0.0	0.0
MATOU.v2.58930109__c365-71	295	0	0	0.0	0.0
MATOU.v2.58932437__3-195	193	0	0	0.0	0.0
MATOU.v2.58932437__144-525	382	0	0	0.0	0.0
MATOU.v2.58932437__444-705	262	0	0	0.0	0.0
MATOU.v2.58935109__3-454	452	0	0	0.0	0.0
MATOU.v2.58938877__c659-83	577	0	0	0.0	0.0
MATOU.v2.58938899__15-585	571	0	0	0.0	0.0
MATOU.v2.58941954__c787-91	697	0	0	0.0	0.0
MATOU.v2.58944768__99-825	727	0	0	0.0	0.0
MATOU.v2.58960888__c622-478	145	0	0	0.0	0.0
MATOU.v2.58960944__111-810	700	0	0	0.0	0.0
MATOU.v2.58976185__3-606	604	0	0	0.0	0.0
MATOU.v2.58981002__c504-63	442	0	0	0.0	0.0
MATOU.v2.58981242__111-227	117	0	0	0.0	0.0
MATOU.v2.58986837__189-762	574	0	0	0.0	0.0
MATOU.v2.58986838__210-930	721	1	0	415.6315708753658	0.0002563348811813705
MATOU.v2.58988346__c563-1	563	0	0	0.0	0.0
MATOU.v2.58990727__c1022-323	700	0	0	0.0	0.0
MATOU.v2.58999441__c660-231	430	0	0	0.0	0.0
MATOU.v2.58999441__c291-1	291	0	0	0.0	0.0
MATOU.v2.59009457__c618-63	556	0	0	0.0	0.0
MATOU.v2.59010246__c128-2	127	0	0	0.0	0.0
MATOU.v2.59010467__171-672	502	0	0	0.0	0.0
MATOU.v2.59014418__c327-168	160	0	0	0.0	0.0
MATOU.v2.59029718__c440-245	196	0	0	0.0	0.0
MATOU.v2.59032646__114-810	697	0	0	0.0	0.0
MATOU.v2.59040869__6-297	292	0	0	0.0	0.0
MATOU.v2.59047252__135-378	244	0	0	0.0	0.0
MATOU.v2.59049064__264-845	582	0	0	0.0	0.0
MATOU.v2.59049064__111-345	235	0	0	0.0	0.0
MATOU.v2.59058358__c876-153	724	1	0	413.90934060930766	0.0002552727200715029
MATOU.v2.59060254__249-492	244	0	0	0.0	0.0
MATOU.v2.59060254__102-276	175	0	0	0.0	0.0
MATOU.v2.59072962__c339-129	211	0	0	0.0	0.0
MATOU.v2.59079941__c311-20	292	0	0	0.0	0.0
MATOU.v2.59081629__c110-1	110	0	0	0.0	0.0
MATOU.v2.59081784__105-806	702	0	0	0.0	0.0
MATOU.v2.59087974__c775-163	613	0	0	0.0	0.0
MATOU.v2.59097291__c359-200	160	0	0	0.0	0.0
MATOU.v2.59106394__3-561	559	0	0	0.0	0.0
MATOU.v2.59106879__342-582	241	0	0	0.0	0.0
MATOU.v2.59108206__c666-99	568	0	0	0.0	0.0
MATOU.v2.59109102__c311-1	311	0	0	0.0	0.0
MATOU.v2.59109236__498-869	372	0	0	0.0	0.0
MATOU.v2.59109236__165-582	418	0	0	0.0	0.0
MATOU.v2.59114034__3-408	406	0	0	0.0	0.0
MATOU.v2.59137630__219-771	553	0	0	0.0	0.0
MATOU.v2.59137630__57-258	202	0	0	0.0	0.0
MATOU.v2.59139817__3-194	192	0	0	0.0	0.0
MATOU.v2.59142797__3-269	267	0	0	0.0	0.0
MATOU.v2.59147552__c239-44	196	0	0	0.0	0.0
MATOU.v2.59159379__3-294	292	0	0	0.0	0.0
MATOU.v2.59164931__c228-1	228	0	0	0.0	0.0
MATOU.v2.59164931__c282-177	106	0	0	0.0	0.0
MATOU.v2.59167336__3-287	285	0	0	0.0	0.0
MATOU.v2.59176279__3-384	382	0	0	0.0	0.0
MATOU.v2.59179556__c122-1	122	0	0	0.0	0.0
MATOU.v2.59184540__3-351	349	0	0	0.0	0.0
MATOU.v2.59188015__87-315	229	0	0	0.0	0.0
MATOU.v2.59188015__228-423	196	0	0	0.0	0.0
MATOU.v2.59188913__3-534	532	0	0	0.0	0.0
MATOU.v2.59198311__3-354	352	0	0	0.0	0.0
MATOU.v2.59206084__c495-30	466	0	0	0.0	0.0
MATOU.v2.59224563__36-327	292	0	0	0.0	0.0
MATOU.v2.59224713__45-192	148	0	0	0.0	0.0
MATOU.v2.59224746__303-536	234	0	0	0.0	0.0
MATOU.v2.59240684__294-993	700	0	0	0.0	0.0
MATOU.v2.59253202__3-417	415	0	0	0.0	0.0
MATOU.v2.59254975__c209-2	208	0	0	0.0	0.0
MATOU.v2.59257214__c268-1	268	0	0	0.0	0.0
MATOU.v2.59259800__3-150	148	0	0	0.0	0.0
MATOU.v2.59311129__c782-86	697	0	0	0.0	0.0
MATOU.v2.59313587__c307-1	307	0	0	0.0	0.0
MATOU.v2.59330524__c706-166	541	0	0	0.0	0.0
MATOU.v2.59333491__c223-73	151	0	0	0.0	0.0
MATOU.v2.59334717__c469-331	139	0	0	0.0	0.0
MATOU.v2.59346017__126-867	742	0	0	0.0	0.0
MATOU.v2.59365501__3-567	565	0	0	0.0	0.0
MATOU.v2.59413720__c650-344	307	0	0	0.0	0.0
MATOU.v2.59413720__c377-206	172	0	0	0.0	0.0
MATOU.v2.59421176__135-831	697	0	0	0.0	0.0
MATOU.v2.59438453__3-234	232	0	0	0.0	0.0
MATOU.v2.59441670__c298-109	190	0	0	0.0	0.0
MATOU.v2.59447190__3-108	106	0	0	0.0	0.0
MATOU.v2.59453703__3-369	367	0	0	0.0	0.0
MATOU.v2.59467168__3-117	115	0	0	0.0	0.0
MATOU.v2.59492806__222-324	103	0	0	0.0	0.0
MATOU.v2.59492806__3-228	226	0	0	0.0	0.0
MATOU.v2.59510541__c724-166	559	0	0	0.0	0.0
MATOU.v2.59514112__6-171	166	0	0	0.0	0.0
MATOU.v2.59531406__c793-97	697	0	0	0.0	0.0
MATOU.v2.59926109__93-792	700	0	0	0.0	0.0
MATOU.v2.59928780__3-192	190	0	0	0.0	0.0
MATOU.v2.59929141__c484-37	448	0	0	0.0	0.0
MATOU.v2.59929901__c478-118	361	0	0	0.0	0.0
MATOU.v2.59931860__c771-84	688	0	0	0.0	0.0
MATOU.v2.59952474__168-384	217	0	0	0.0	0.0
MATOU.v2.59952474__3-231	229	0	0	0.0	0.0
MATOU.v2.59952766__3-411	409	0	0	0.0	0.0
MATOU.v2.59969277__3-243	241	0	0	0.0	0.0
MATOU.v2.59975477__c213-6	208	0	0	0.0	0.0
MATOU.v2.59980828__3-423	421	0	0	0.0	0.0
MATOU.v2.59980903__c772-40	733	0	0	0.0	0.0
MATOU.v2.59983486__c508-193	316	0	0	0.0	0.0
MATOU.v2.59990193__c294-204	91	0	0	0.0	0.0
MATOU.v2.59999473__c399-18	382	0	0	0.0	0.0
MATOU.v2.60000621__6-234	229	0	0	0.0	0.0
MATOU.v2.60000621__174-387	214	0	0	0.0	0.0
MATOU.v2.60003787__c585-339	247	0	0	0.0	0.0
MATOU.v2.60003856__c457-169	289	0	0	0.0	0.0
MATOU.v2.60006314__3-369	367	0	0	0.0	0.0
MATOU.v2.60008314__3-123	121	0	0	0.0	0.0
MATOU.v2.60010960__c249-159	91	0	0	0.0	0.0
MATOU.v2.60030799__c205-61	145	0	0	0.0	0.0
MATOU.v2.60033290__3-462	460	0	0	0.0	0.0
MATOU.v2.60040312__c522-345	178	0	0	0.0	0.0
MATOU.v2.60040312__c372-153	220	0	0	0.0	0.0
MATOU.v2.60044076__c763-268	496	0	0	0.0	0.0
MATOU.v2.60045606__c396-216	181	0	0	0.0	0.0
MATOU.v2.60055924__3-246	244	0	0	0.0	0.0
MATOU.v2.60055934__c293-80	214	0	0	0.0	0.0
MATOU.v2.60059632__3-399	397	0	0	0.0	0.0
MATOU.v2.60059896__c203-71	133	0	0	0.0	0.0
MATOU.v2.60060207__c339-48	292	0	0	0.0	0.0
MATOU.v2.60060652__3-318	316	0	0	0.0	0.0
MATOU.v2.60066251__6-336	331	0	0	0.0	0.0
MATOU.v2.60071523__c201-27	175	0	0	0.0	0.0
MATOU.v2.60072927__3-282	280	0	0	0.0	0.0
MATOU.v2.60072927__228-420	193	0	0	0.0	0.0
MATOU.v2.60074303__3-105	103	0	0	0.0	0.0
MATOU.v2.60081562__3-285	283	0	0	0.0	0.0
MATOU.v2.60086790__3-252	250	0	0	0.0	0.0
MATOU.v2.60088329__3-99	97	0	0	0.0	0.0
MATOU.v2.60101605__c402-303	100	0	0	0.0	0.0
MATOU.v2.60107194__3-156	154	0	0	0.0	0.0
MATOU.v2.60107308__3-192	190	0	0	0.0	0.0
MATOU.v2.60110726__c378-258	121	0	0	0.0	0.0
MATOU.v2.60116027__6-213	208	0	0	0.0	0.0
MATOU.v2.60120190__3-294	292	0	0	0.0	0.0
MATOU.v2.60133292__3-191	189	0	0	0.0	0.0
MATOU.v2.60137889__c260-50	211	0	0	0.0	0.0
MATOU.v2.60150412__c607-79	529	2	0	1132.969234786914	0.0006987427195908057
MATOU.v2.60162898__c234-27	208	0	0	0.0	0.0
MATOU.v2.60165750__c246-156	91	0	0	0.0	0.0
MATOU.v2.60169323__c201-105	97	0	0	0.0	0.0
MATOU.v2.60248484__c212-44	169	0	0	0.0	0.0
MATOU.v2.60257693__6-729	724	0	0	0.0	0.0
MATOU.v2.60257694__6-729	724	0	0	0.0	0.0
MATOU.v2.60257695__6-729	724	0	0	0.0	0.0
MATOU.v2.60264172__231-963	733	0	0	0.0	0.0
MATOU.v2.60274244__246-606	361	0	0	0.0	0.0
MATOU.v2.60274244__600-981	382	0	0	0.0	0.0
MATOU.v2.60274245__222-939	718	0	0	0.0	0.0
MATOU.v2.60276959__192-924	733	0	0	0.0	0.0
MATOU.v2.60277676__c507-174	334	0	0	0.0	0.0
MATOU.v2.60279865__c349-127	223	0	0	0.0	0.0
MATOU.v2.60280241__c774-126	649	0	0	0.0	0.0
MATOU.v2.60280348__93-768	676	0	0	0.0	0.0
MATOU.v2.60283206__228-951	724	0	0	0.0	0.0
MATOU.v2.60284585__c1188-459	730	0	0	0.0	0.0
MATOU.v2.60285781__c1159-556	604	0	0	0.0	0.0
MATOU.v2.60285781__c673-403	271	0	0	0.0	0.0
MATOU.v2.60289972__3-690	688	0	0	0.0	0.0
MATOU.v2.60298074__c935-230	706	0	0	0.0	0.0
MATOU.v2.60298075__c901-196	706	0	0	0.0	0.0
MATOU.v2.60306277__132-828	697	0	0	0.0	0.0
MATOU.v2.60306322__3-438	436	0	0	0.0	0.0
MATOU.v2.60312701__3-213	211	0	0	0.0	0.0
MATOU.v2.60316201__660-735	76	0	0	0.0	0.0
MATOU.v2.60316201__12-666	655	0	0	0.0	0.0
MATOU.v2.60328626__c529-163	367	0	0	0.0	0.0
MATOU.v2.60328626__c712-502	211	0	0	0.0	0.0
MATOU.v2.60334737__c270-54	217	0	0	0.0	0.0
MATOU.v2.60341936__6-246	241	0	0	0.0	0.0
MATOU.v2.60342097__192-459	268	0	0	0.0	0.0
MATOU.v2.60342097__3-333	331	0	0	0.0	0.0
MATOU.v2.60345556__c305-2	304	0	0	0.0	0.0
MATOU.v2.60350380__3-279	277	0	0	0.0	0.0
MATOU.v2.60350711__c252-108	145	0	0	0.0	0.0
MATOU.v2.60351816__c412-7	406	0	0	0.0	0.0
MATOU.v2.60354616__c305-104	202	0	0	0.0	0.0
MATOU.v2.60365045__102-461	360	0	0	0.0	0.0
MATOU.v2.60370984__3-201	199	0	0	0.0	0.0
MATOU.v2.60371072__3-204	202	0	0	0.0	0.0
MATOU.v2.60372184__3-447	445	0	0	0.0	0.0
MATOU.v2.60384021__c260-2	259	0	0	0.0	0.0
MATOU.v2.60387379__c363-24	340	0	0	0.0	0.0
MATOU.v2.60402425__3-195	193	0	0	0.0	0.0
MATOU.v2.60459835__141-405	265	0	0	0.0	0.0
MATOU.v2.60460134__c527-152	376	0	0	0.0	0.0
MATOU.v2.60460134__c764-455	310	0	0	0.0	0.0
MATOU.v2.60460345__225-948	724	0	0	0.0	0.0
MATOU.v2.60463507__c546-48	499	0	0	0.0	0.0
MATOU.v2.60464575__c1079-347	733	0	0	0.0	0.0
MATOU.v2.60467460__c978-246	733	0	0	0.0	0.0
MATOU.v2.60474104__c556-298	259	0	0	0.0	0.0
MATOU.v2.60474104__c964-451	514	0	0	0.0	0.0
MATOU.v2.60475942__213-942	730	0	0	0.0	0.0
MATOU.v2.60476904__231-789	559	0	0	0.0	0.0
MATOU.v2.60476904__678-927	250	0	0	0.0	0.0
MATOU.v2.60479566__c324-3	322	0	0	0.0	0.0
MATOU.v2.60485805__c438-21	418	0	0	0.0	0.0
MATOU.v2.60486955__3-450	448	0	0	0.0	0.0
MATOU.v2.60491903__c894-510	385	0	0	0.0	0.0
MATOU.v2.60491903__c567-309	259	0	0	0.0	0.0
MATOU.v2.60494205__30-726	697	0	0	0.0	0.0
MATOU.v2.60495784__c772-55	718	0	0	0.0	0.0
MATOU.v2.60500786__c659-509	151	0	0	0.0	0.0
MATOU.v2.60500786__c554-1	554	0	0	0.0	0.0
MATOU.v2.60500790__213-984	772	0	0	0.0	0.0
MATOU.v2.60502357__c932-224	709	0	0	0.0	0.0
MATOU.v2.60505140__c1074-351	724	0	0	0.0	0.0
MATOU.v2.60506227__3-252	250	0	0	0.0	0.0
MATOU.v2.60506581__c636-1	636	3	0	1413.5394462317865	0.0008717804213762647
MATOU.v2.60507840__c952-226	727	0	0	0.0	0.0
MATOU.v2.60513642__c640-310	331	0	0	0.0	0.0
MATOU.v2.60513642__c331-1	331	0	0	0.0	0.0
MATOU.v2.60520787__3-240	238	0	0	0.0	0.0
MATOU.v2.60520787__183-570	388	0	0	0.0	0.0
MATOU.v2.60522715__c199-1	199	0	0	0.0	0.0
MATOU.v2.60523607__c509-41	469	0	0	0.0	0.0
MATOU.v2.60529161__c258-1	258	0	0	0.0	0.0
MATOU.v2.60529587__c192-1	192	0	0	0.0	0.0
MATOU.v2.60531126__c877-397	481	0	0	0.0	0.0
MATOU.v2.60531126__c463-346	118	0	0	0.0	0.0
MATOU.v2.60537251__c285-84	202	0	0	0.0	0.0
MATOU.v2.60539036__3-191	189	0	0	0.0	0.0
MATOU.v2.60539514__3-198	196	0	0	0.0	0.0
MATOU.v2.60539514__138-348	211	0	0	0.0	0.0
MATOU.v2.60550233__210-404	195	0	0	0.0	0.0
MATOU.v2.60550233__3-246	244	0	0	0.0	0.0
MATOU.v2.60559913__219-626	408	0	0	0.0	0.0
MATOU.v2.60563043__c242-1	242	0	0	0.0	0.0
MATOU.v2.60569925__c739-43	697	0	0	0.0	0.0
MATOU.v2.60584084__3-279	277	0	0	0.0	0.0
MATOU.v2.60593544__3-219	217	0	0	0.0	0.0
MATOU.v2.60594116__3-222	220	0	0	0.0	0.0
MATOU.v2.60595474__6-257	252	0	0	0.0	0.0
MATOU.v2.60596262__c259-133	127	0	0	0.0	0.0
MATOU.v2.60605421__3-321	319	0	0	0.0	0.0
MATOU.v2.60618857__c160-1	160	0	0	0.0	0.0
MATOU.v2.60621654__3-237	235	0	0	0.0	0.0
MATOU.v2.60631406__c195-66	130	0	0	0.0	0.0
MATOU.v2.60640531__3-189	187	0	0	0.0	0.0
MATOU.v2.60929656__3-234	232	0	0	0.0	0.0
MATOU.v2.60938030__c184-70	115	0	0	0.0	0.0
MATOU.v2.60943301__c234-57	178	0	0	0.0	0.0
MATOU.v2.60983393__3-462	460	0	0	0.0	0.0
MATOU.v2.60984693__3-597	595	0	0	0.0	0.0
MATOU.v2.60986207__c747-51	697	0	0	0.0	0.0
MATOU.v2.60989155__c731-98	634	0	0	0.0	0.0
MATOU.v2.60990408__6-477	472	0	0	0.0	0.0
MATOU.v2.60990460__3-315	313	0	0	0.0	0.0
MATOU.v2.60990461__c248-164	85	0	0	0.0	0.0
MATOU.v2.60991037__3-672	670	0	0	0.0	0.0
MATOU.v2.60991038__3-474	472	0	0	0.0	0.0
MATOU.v2.60991038__468-741	274	0	0	0.0	0.0
MATOU.v2.60991330__c277-28	250	0	0	0.0	0.0
MATOU.v2.60992634__c326-116	211	0	0	0.0	0.0
MATOU.v2.60994349__c303-114	190	0	0	0.0	0.0
MATOU.v2.60997386__c304-82	223	0	0	0.0	0.0
MATOU.v2.60997714__225-933	709	0	0	0.0	0.0
MATOU.v2.61003935__3-135	133	0	0	0.0	0.0
MATOU.v2.61003995__3-156	154	0	0	0.0	0.0
MATOU.v2.61005802__c202-1	202	0	0	0.0	0.0
MATOU.v2.61009575__3-117	115	0	0	0.0	0.0
MATOU.v2.61010041__3-114	112	0	0	0.0	0.0
MATOU.v2.61010853__3-150	148	0	0	0.0	0.0
MATOU.v2.61011252__3-660	658	0	0	0.0	0.0
MATOU.v2.61011634__c403-1	403	0	0	0.0	0.0
MATOU.v2.61011635__c423-96	328	0	0	0.0	0.0
MATOU.v2.61011635__c174-1	174	0	0	0.0	0.0
MATOU.v2.61012267__3-426	424	0	0	0.0	0.0
MATOU.v2.61013556__c280-25	256	0	0	0.0	0.0
MATOU.v2.61013556__c730-181	550	0	0	0.0	0.0
MATOU.v2.61013635__c765-84	682	0	0	0.0	0.0
MATOU.v2.61014337__57-258	202	0	0	0.0	0.0
MATOU.v2.61015763__3-603	601	0	0	0.0	0.0
MATOU.v2.61016139__c331-238	94	0	0	0.0	0.0
MATOU.v2.61016387__c559-193	367	0	0	0.0	0.0
MATOU.v2.61019693__c442-241	202	0	0	0.0	0.0
MATOU.v2.61020163__c389-107	283	0	0	0.0	0.0
MATOU.v2.61020359__c646-175	472	0	0	0.0	0.0
MATOU.v2.61021026__c305-137	169	0	0	0.0	0.0
MATOU.v2.61021408__c321-108	214	0	0	0.0	0.0
MATOU.v2.61023747__c727-418	310	0	0	0.0	0.0
MATOU.v2.61023747__c421-4	418	0	0	0.0	0.0
MATOU.v2.61025051__c315-138	178	0	0	0.0	0.0
MATOU.v2.61025596__3-393	391	0	0	0.0	0.0
MATOU.v2.61025677__c319-82	238	0	0	0.0	0.0
MATOU.v2.61026746__3-414	412	0	0	0.0	0.0
MATOU.v2.61031364__c350-164	187	0	0	0.0	0.0
MATOU.v2.61034310__c501-219	283	0	0	0.0	0.0
MATOU.v2.61034746__c346-1	346	0	0	0.0	0.0
MATOU.v2.61036955__c340-232	109	0	0	0.0	0.0
MATOU.v2.61037265__3-93	91	0	0	0.0	0.0
MATOU.v2.61038908__c387-129	259	0	0	0.0	0.0
MATOU.v2.61039492__90-234	145	0	0	0.0	0.0
MATOU.v2.61043646__c326-77	250	0	0	0.0	0.0
MATOU.v2.61046511__3-576	574	0	0	0.0	0.0
MATOU.v2.61047993__c234-42	193	0	0	0.0	0.0
MATOU.v2.61050021__147-336	190	0	0	0.0	0.0
MATOU.v2.61050021__3-231	229	0	0	0.0	0.0
MATOU.v2.61050022__3-258	256	0	0	0.0	0.0
MATOU.v2.61050022__147-336	190	0	0	0.0	0.0
MATOU.v2.61051038__c529-241	289	0	0	0.0	0.0
MATOU.v2.61051039__c413-125	289	0	0	0.0	0.0
